id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,number_of_reviews
4162483,San Blas - Canillejas,Canillejas,40.44805,-3.60888,Private room,38.0,229
4176704,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,111.0,331
4176994,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,104.0,352
4202733,Salamanca,Guindalera,40.43805,-3.67307,Entire home/apt,329.0,59
4216775,Centro,Palacio,40.41078,-3.71478,Private room,64.0,75
4230273,Centro,Palacio,40.41254,-3.71305,Entire home/apt,305.0,32
4230554,Centro,Embajadores,40.41036,-3.69937,Entire home/apt,122.0,171
4241100,Centro,Universidad,40.420904,-3.703359,Entire home/apt,203.0,56
4263173,Moncloa - Aravaca,Argüelles,40.42846199243451,-3.719398084040297,Private room,41.0,42
4266974,Salamanca,Castellana,40.43097,-3.68671,Entire home/apt,134.0,81
4290579,Centro,Justicia,40.42597,-3.69905,Entire home/apt,175.0,55
4295344,Centro,Cortes,40.41295,-3.69828,Entire home/apt,214.0,756
4308225,Retiro,Jerónimos,40.40692,-3.68303,Entire home/apt,103.0,347
4316495,Centro,Palacio,40.41347,-3.70888,Entire home/apt,75.0,127
4337324,Chamberí,Trafalgar,40.43033,-3.70065,Private room,39.0,18
4342918,Retiro,Pacífico,40.40585,-3.68115,Private room,350.0,4
4367064,Ciudad Lineal,Quintana,40.43536,-3.65044,Private room,35.0,90
4376685,Ciudad Lineal,San Juan Bautista,40.45131,-3.6548,Entire home/apt,123.0,87
4383859,Centro,Embajadores,40.4105,-3.69701,Entire home/apt,60.0,388
4421901,Centro,Cortes,40.41332,-3.69636,Entire home/apt,157.0,591
4496392,Centro,Palacio,40.42181,-3.7098,Entire home/apt,98.0,441
4523822,Salamanca,Castellana,40.42932,-3.68441,Entire home/apt,146.0,334
4544440,Moncloa - Aravaca,Aravaca,40.44437,-3.78552,Entire home/apt,112.0,195
4575181,Centro,Embajadores,40.40913772583008,-3.698885917663574,Entire home/apt,86.0,449
4595967,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,105.0,343
4596183,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,104.0,403
4596225,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,104.0,393
4596254,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,89.0,301
4596316,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,101.0,355
4655244,Centro,Cortes,40.41515,-3.70069,Entire home/apt,300.0,59
4687759,Centro,Sol,40.415794372558594,-3.70602297782898,Entire home/apt,156.0,511
4693155,Tetuán,Cuatro Caminos,40.45564,-3.69403,Entire home/apt,132.0,31
4723540,Centro,Universidad,40.4264,-3.70395,Private room,650.0,156
4728260,San Blas - Canillejas,Simancas,40.43997,-3.61707,Entire home/apt,185.0,176
4767419,Chamartín,Ciudad Jardín,40.44615,-3.67459,Entire home/apt,57.0,34
4772019,Centro,Sol,40.41719,-3.70148,Entire home/apt,108.0,357
4780178,Latina,Aluche,40.39675,-3.7654,Private room,18.0,8
4799714,Ciudad Lineal,San Juan Bautista,40.45103,-3.65866,Entire home/apt,172.0,43
4812872,Centro,Universidad,40.42852,-3.71445,Entire home/apt,108.0,41
4818802,Tetuán,Almenara,40.47384,-3.70159,Private room,40.0,55
4819958,Arganzuela,Palos de Moguer,40.40253,-3.69666,Entire home/apt,72.0,146
4890957,Chamartín,Prosperidad,40.44109,-3.67603,Private room,42.0,100
4891262,Centro,Cortes,40.41102,-3.69438,Entire home/apt,122.0,502
4905237,Retiro,Pacífico,40.40621,-3.6822,Private room,59.0,220
4916105,Centro,Palacio,40.4126,-3.71268,Entire home/apt,76.0,1
4936409,Retiro,Niño Jesús,40.41574,-3.67072,Entire home/apt,156.0,57
4947004,Centro,Sol,40.4191,-3.7079,Entire home/apt,127.0,442
4994724,Tetuán,Cuatro Caminos,40.45034,-3.69474,Private room,76.0,64
5012393,Centro,Embajadores,40.41041,-3.69778,Entire home/apt,60.0,200
5049512,Moncloa - Aravaca,El Plantío,40.47327,-3.83206,Private room,53.0,0
5062060,Centro,Embajadores,40.40855,-3.70946,Entire home/apt,57.0,159
5109767,Centro,Embajadores,40.40937423706055,-3.693152904510498,Private room,57.0,100
5177584,Centro,Sol,40.4155,-3.70749,Private room,59.0,77
5278933,Moratalaz,Fontarrón,40.40254,-3.64521,Entire home/apt,152.0,240
5310107,Centro,Cortes,40.41602,-3.69945,Entire home/apt,161.0,323
5312932,Centro,Embajadores,40.41076,-3.70223,Entire home/apt,104.0,362
5313039,Centro,Embajadores,40.41073,-3.70223,Entire home/apt,104.0,304
5313142,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,108.0,336
5313221,Centro,Embajadores,40.41079,-3.70225,Entire home/apt,107.0,367
5313252,Centro,Embajadores,40.41077,-3.70221,Entire home/apt,111.0,313
5327846,Salamanca,Guindalera,40.43721,-3.67314,Entire home/apt,85.0,24
5361601,Centro,Sol,40.41846,-3.70724,Entire home/apt,25654.0,149
5373240,Tetuán,Berruguete,40.46226,-3.70575,Private room,35.0,8
5429605,Centro,Embajadores,40.40721,-3.69942,Entire home/apt,108.0,148
5431622,Chamartín,Nueva España,40.46611,-3.68246,Private room,120.0,23
5437526,Ciudad Lineal,San Pascual,40.44266,-3.65135,Private room,37.0,44
5448860,Puente de Vallecas,San Diego,40.39366,-3.66752,Entire home/apt,83.0,103
5458016,Centro,Palacio,40.42284,-3.7106,Private room,125.0,107
5466021,Moncloa - Aravaca,Argüelles,40.42691,-3.71961,Entire home/apt,189.0,360
5486086,Centro,Embajadores,40.40746,-3.69988,Entire home/apt,134.0,48
5519763,Latina,Cármenes,40.40262,-3.7399,Entire home/apt,148.0,41
5544738,Centro,Universidad,40.422382,-3.705461,Entire home/apt,185.0,324
5552409,Centro,Universidad,40.43014,-3.71144,Entire home/apt,83.0,318
5563493,Moncloa - Aravaca,Valdezarza,40.47153,-3.72746,Entire home/apt,120.0,32
5564929,Centro,Embajadores,40.41027,-3.70129,Entire home/apt,117.0,125
5602310,Chamberí,Arapiles,40.43877,-3.70722,Entire home/apt,45.0,111
5611639,Centro,Embajadores,40.40703,-3.6992,Entire home/apt,150.0,95
5654704,Centro,Cortes,40.41317,-3.696,Entire home/apt,65.0,358
5659065,Centro,Justicia,40.42145,-3.70035,Private room,70.0,76
5691640,Chamartín,Hispanoamérica,40.45413,-3.67434,Entire home/apt,120.0,27
5715713,Centro,Sol,40.41906,-3.70455,Entire home/apt,144.0,111
5749070,Salamanca,Goya,40.4281036480983,-3.6723563744660654,Entire home/apt,250.0,84
5811071,Centro,Universidad,40.424095,-3.709137,Entire home/apt,184.0,267
5817222,Centro,Palacio,40.42145,-3.70981,Entire home/apt,271.0,451
5821340,Arganzuela,Imperial,40.4041,-3.71624,Entire home/apt,121.0,180
5836616,Centro,Justicia,40.42198,-3.69613,Entire home/apt,228.0,56
5847367,Chamartín,Nueva España,40.46303,-3.68912,Entire home/apt,337.0,144
5876946,Centro,Palacio,40.42284,-3.7106,Private room,160.0,63
5962564,Centro,Universidad,40.424095,-3.709137,Entire home/apt,174.0,263
6021986,Centro,Sol,40.41909,-3.70719,Entire home/apt,143.0,438
6042990,Centro,Cortes,40.41276,-3.69682,Entire home/apt,90.0,230
6070267,Centro,Cortes,40.41459,-3.7026,Entire home/apt,136.0,351
6083007,Centro,Cortes,40.41338,-3.69727,Entire home/apt,90.0,204
6094591,Centro,Embajadores,40.41197,-3.69943,Private room,96.0,120
6123814,Salamanca,Recoletos,40.42319,-3.68463,Entire home/apt,121.0,108
6125903,Centro,Embajadores,40.40947,-3.69781,Entire home/apt,60.0,166
6131459,Vicálvaro,Casco Histórico de Vicálvaro,40.39602,-3.62669,Entire home/apt,67.0,23
6159802,Centro,Sol,40.41991,-3.70097,Private room,102.0,17
6161577,Centro,Sol,40.41698,-3.7034,Entire home/apt,101.0,252
6168837,Centro,Universidad,40.42227,-3.70176,Private room,74.0,208
6182538,Hortaleza,Canillas,40.46211,-3.64967,Private room,33.0,144
6183158,Centro,Embajadores,40.41229,-3.7075,Entire home/apt,255.0,320
6194911,Centro,Palacio,40.40865,-3.7106,Entire home/apt,96.0,110
6199834,Retiro,Jerónimos,40.41983,-3.68797,Entire home/apt,137.0,463
6263965,Salamanca,Goya,40.42213,-3.67878,Entire home/apt,297.0,364
6279864,Moncloa - Aravaca,Casa de Campo,40.42252,-3.72086,Entire home/apt,97.0,58
6283743,Centro,Universidad,40.422210693359375,-3.707093954086304,Private room,47.0,789
6287069,Centro,Universidad,40.422401428222656,-3.706758975982666,Private room,36.0,841
6287397,Centro,Universidad,40.42226028442383,-3.7065720558166495,Private room,32.0,824
6312107,Centro,Palacio,40.42062,-3.70723,Entire home/apt,110.0,208
6332990,Centro,Embajadores,40.40872,-3.70008,Entire home/apt,62.0,225
6333703,Ciudad Lineal,Quintana,40.433601,-3.653563,Entire home/apt,140.0,89
6343738,Centro,Justicia,40.42215,-3.69201,Private room,142.0,64
6358574,Tetuán,Valdeacederas,40.46388,-3.70747,Private room,25.0,3
6387909,Centro,Sol,40.41409,-3.70458,Entire home/apt,99.0,377
6393155,Arganzuela,Delicias,40.3959632,-3.6936646,Private room,43.0,48
6477859,Centro,Palacio,40.41063,-3.71173,Entire home/apt,187.0,53
6507502,Centro,Palacio,40.41539,-3.70999,Entire home/apt,165.0,417
6541133,Fuencarral - El Pardo,Peñagrande,40.48042,-3.72047,Private room,20.0,43
6542642,Centro,Justicia,40.42025,-3.70117,Entire home/apt,312.0,546
6549680,Retiro,Ibiza,40.41797,-3.67516,Private room,60.0,105
6554344,Puente de Vallecas,Numancia,40.397327,-3.66698,Private room,320.0,105
6563064,Centro,Embajadores,40.40961,-3.69711,Entire home/apt,77.0,452
6564043,Carabanchel,San Isidro,40.39861,-3.71992,Private room,40.0,59
6599454,Centro,Universidad,40.42074,-3.70642,Entire home/apt,103.0,94
6607202,Centro,Universidad,40.42497,-3.70862,Private room,32.0,33
6615853,Centro,Cortes,40.41374,-3.69746,Entire home/apt,354.0,261
6621738,Centro,Embajadores,40.40907,-3.70038,Entire home/apt,135.0,287
6633231,Latina,Lucero,40.40641,-3.74216,Entire home/apt,120.0,40
6637689,Centro,Universidad,40.422245025634766,-3.7067720890045166,Private room,33.0,789
6661646,Centro,Universidad,40.42143,-3.70321,Entire home/apt,99.0,363
6663211,Salamanca,Goya,40.42477,-3.66933,Private room,50.0,50
6715953,Centro,Palacio,40.41737,-3.71394,Entire home/apt,260.0,163
6769374,Centro,Sol,40.416,-3.70809,Entire home/apt,188.0,437
6827442,Carabanchel,San Isidro,40.39627,-3.71999,Private room,66.0,602
6906836,Chamberí,Arapiles,40.43697,-3.70729,Private room,56.0,41
6908609,Centro,Palacio,40.41805,-3.70876,Entire home/apt,120.0,489
6949457,Centro,Embajadores,40.4094016904833,-3.694743841631196,Entire home/apt,65.0,14
6985914,Salamanca,Goya,40.42765,-3.67321,Private room,40.0,232
6991988,Centro,Embajadores,40.41091,-3.69887,Private room,54.0,32
7013090,Tetuán,Castillejos,40.45915,-3.69322,Entire home/apt,160.0,46
7014889,Centro,Cortes,40.4155,-3.70133,Entire home/apt,127.0,295
7015422,Puente de Vallecas,San Diego,40.38998,-3.6687,Private room,56.0,1
7015650,Puente de Vallecas,San Diego,40.39223,-3.66978,Private room,42.0,3
7031649,Carabanchel,Abrantes,40.38422,-3.72129,Private room,20.0,89
7061159,Latina,Lucero,40.40717,-3.74373,Private room,22.0,57
7069975,Retiro,Jerónimos,40.412289303919096,-3.690070435669735,Private room,146.0,35
7072197,Centro,Palacio,40.413127624884496,-3.709558022703706,Entire home/apt,182.0,60
7110133,Centro,Sol,40.41587,-3.70702,Entire home/apt,239.0,654
7111834,Chamartín,El Viso,40.44091,-3.6816,Private room,59.0,210
7120227,Centro,Embajadores,40.41089,-3.69915,Entire home/apt,95.0,202
7143136,Centro,Sol,40.41593,-3.70654,Entire home/apt,278.0,132
7148125,Centro,Sol,40.41566,-3.70689,Private room,38.0,16
7168023,Centro,Sol,40.41545,-3.70643,Entire home/apt,273.0,14
7201076,Centro,Sol,40.41537,-3.70331,Entire home/apt,144.0,543
7214366,Centro,Sol,40.41755,-3.70388,Entire home/apt,178.0,770
7214749,Latina,Puerta del Angel,40.41301,-3.72495,Entire home/apt,90.0,189
7252091,Tetuán,Cuatro Caminos,40.45546,-3.69918,Private room,78.0,103
7269124,Salamanca,Goya,40.42553,-3.67824,Entire home/apt,65.0,74
7299665,Centro,Justicia,40.42398196261024,-3.6963784676263938,Private room,58.0,67
7314378,Salamanca,Goya,40.42791,-3.6771,Private room,40.0,287
7334578,Centro,Universidad,40.4269,-3.71083,Entire home/apt,132.0,31
7359580,Centro,Palacio,40.41478,-3.7111,Entire home/apt,84.0,112
7432987,Arganzuela,Acacias,40.4038,-3.70616,Entire home/apt,121.0,416
7445971,Arganzuela,Palos de Moguer,40.402809143066406,-3.699892044067383,Entire home/apt,768.0,32
7465105,Centro,Cortes,40.4133,-3.69678,Entire home/apt,162.0,431
7479982,Centro,Universidad,40.42396,-3.70366,Private room,43.0,159
7487035,Hortaleza,Valdefuentes,40.50114,-3.6562,Entire home/apt,100.0,5
7497713,Centro,Universidad,40.42233276367188,-3.70681095123291,Private room,34.0,781
7571127,Centro,Sol,40.41619,-3.70754,Entire home/apt,536.0,568
7582198,San Blas - Canillejas,Simancas,40.43869,-3.624,Entire home/apt,81.0,222
7606746,Retiro,Ibiza,40.41893768310547,-3.677702903747559,Entire home/apt,240.0,59
7641247,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,104.0,325
7641420,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,88.0,430
7673910,Puente de Vallecas,San Diego,40.39586,-3.66562,Entire home/apt,60.0,8
7677127,Centro,Embajadores,40.41023,-3.69859,Entire home/apt,88.0,32
7685623,Centro,Sol,40.41598,-3.70487,Entire home/apt,190.0,15
7689476,Centro,Universidad,40.42233276367188,-3.70681095123291,Private room,30.0,760
7691488,Latina,Puerta del Angel,40.40918,-3.73434,Private room,26.0,94
7783777,San Blas - Canillejas,Arcos,40.42381,-3.6179,Private room,26.0,1031
7795852,Centro,Cortes,40.41515,-3.70008,Entire home/apt,115.0,56
7812823,Centro,Palacio,40.40761,-3.71138,Entire home/apt,177.0,193
7818234,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,117.0,257
7841877,Salamanca,Guindalera,40.43765,-3.66051,Private room,51.0,332
7845373,Centro,Palacio,40.41476,-3.71309,Entire home/apt,384.0,176
7847068,Centro,Cortes,40.41282,-3.69973,Entire home/apt,143.0,333
7851316,Centro,Sol,40.41912,-3.70179,Entire home/apt,111.0,317
7897158,Centro,Cortes,40.41276,-3.69495,Private room,54.0,401
7977144,Chamartín,Hispanoamérica,40.4542,-3.67716,Private room,50.0,20
7994589,Centro,Palacio,40.41014,-3.71055,Entire home/apt,128.0,30
8011473,Centro,Embajadores,40.41328,-3.7031,Entire home/apt,60.0,0
8024476,Centro,Universidad,40.42276,-3.705255,Entire home/apt,177.0,297
8055704,Centro,Cortes,40.41097,-3.69479,Private room,35.0,480
8056210,Centro,Embajadores,40.4093,-3.69804,Entire home/apt,105.0,219
8062212,Ciudad Lineal,Quintana,40.43349186152441,-3.650601202789191,Private room,35.0,605
8077894,Centro,Embajadores,40.40826416015625,-3.7030858993530273,Entire home/apt,100.0,337
8123562,Hortaleza,Canillas,40.46284,-3.63952,Entire home/apt,171.0,6
8128423,Ciudad Lineal,Quintana,40.43393196787414,-3.6484552797551735,Private room,27.0,232
8137242,Centro,Embajadores,40.41053,-3.70298,Private room,120.0,474
8147896,Chamartín,Castilla,40.47053,-3.68546,Entire home/apt,91.0,219
8155821,Centro,Cortes,40.4121,-3.69577,Entire home/apt,104.0,128
8158709,Centro,Palacio,40.42101,-3.71032,Entire home/apt,105.0,310
8179336,Centro,Cortes,40.41315,-3.69597,Entire home/apt,80.0,338
8221248,Centro,Sol,40.41667,-3.70748,Entire home/apt,99.0,184
8310672,Centro,Sol,40.41964,-3.70261,Entire home/apt,136.0,165
8325731,Centro,Justicia,40.42661,-3.69589,Entire home/apt,255.0,79
8350653,Latina,Puerta del Angel,40.41044,-3.73523,Private room,22.0,360
8356032,Chamberí,Vallehermoso,40.43984,-3.70494,Private room,40.0,1
8356043,Chamberí,Vallehermoso,40.43975,-3.70541,Private room,40.0,0
8356050,Chamberí,Rios Rosas,40.43938,-3.70316,Private room,37.0,0
8368543,Moncloa - Aravaca,Ciudad Universitaria,40.46322,-3.72396,Private room,26.0,58
8389063,Villa de Vallecas,Casco Histórico de Vallecas,40.37843,-3.62901,Entire home/apt,172.0,30
8394827,Centro,Cortes,40.4133,-3.69678,Entire home/apt,128.0,344
8394957,Centro,Embajadores,40.41045,-3.69721,Entire home/apt,64.0,454
8395896,San Blas - Canillejas,Rejas,40.44468,-3.58021,Private room,59.0,47
8399290,Centro,Justicia,40.42099,-3.69777,Entire home/apt,150.0,487
8418514,Centro,Universidad,40.42367,-3.70454,Private room,50.0,256
8422607,Centro,Embajadores,40.41058,-3.70217,Entire home/apt,102.0,306
8424880,Chamberí,Rios Rosas,40.43896,-3.70318,Private room,37.0,0
8438464,Centro,Embajadores,40.40733,-3.70608,Private room,49.0,198
8454596,Centro,Sol,40.41507,-3.70782,Entire home/apt,294.0,150
8455978,Arganzuela,Delicias,40.39597,-3.68378,Entire home/apt,100.0,90
8469941,Salamanca,Goya,40.42467,-3.67037,Entire home/apt,157.0,151
8470935,Centro,Embajadores,40.40785,-3.70728,Entire home/apt,90.0,222
8528953,Centro,Universidad,40.42328,-3.70661,Entire home/apt,139.0,81
8550478,Centro,Palacio,40.41673,-3.70969,Entire home/apt,262.0,502
8579373,Centro,Cortes,40.41489,-3.70142,Entire home/apt,200.0,464
8607519,Centro,Cortes,40.41071,-3.69525,Private room,54.0,353
8634850,Centro,Palacio,40.41518,-3.71204,Entire home/apt,105.0,137
8650327,Usera,Orcasur,40.36851,-3.70284,Private room,33.0,103
8652516,Centro,Universidad,40.4242,-3.70175,Private room,39.0,142
8666776,Arganzuela,Acacias,40.40354,-3.70311,Private room,51.0,187
8695926,Centro,Cortes,40.41377,-3.70153,Entire home/apt,146.0,146
8719352,Centro,Embajadores,40.41222,-3.70738,Entire home/apt,174.0,372
8728948,Centro,Embajadores,40.40926,-3.7073,Private room,70.0,311
8752740,Arganzuela,Acacias,40.4035,-3.70339,Private room,46.0,82
8755195,Centro,Embajadores,40.40721,-3.6996,Entire home/apt,150.0,161
8755504,Centro,Embajadores,40.41386,-3.70303,Private room,105.0,255
8768739,Centro,Embajadores,40.40908,-3.69948,Entire home/apt,284.0,37
8769145,Centro,Universidad,40.42418,-3.70477,Private room,50.0,320
8804545,Centro,Embajadores,40.40837,-3.70842,Private room,69.0,94
8838482,Retiro,Jerónimos,40.41267,-3.68889,Private room,146.0,26
8873865,Centro,Sol,40.41634,-3.70209,Entire home/apt,153.0,477
8881869,Centro,Cortes,40.41315,-3.69597,Entire home/apt,80.0,341
8883924,Centro,Universidad,40.42411,-3.70264,Entire home/apt,68.0,390
8893602,Centro,Universidad,40.42461,-3.70549,Entire home/apt,288.0,260
8894850,Centro,Embajadores,40.40947,-3.70522,Entire home/apt,217.0,228
8904822,Chamberí,Almagro,40.42625,-3.69175,Entire home/apt,75.0,82
8915060,San Blas - Canillejas,Arcos,40.4197,-3.61808,Entire home/apt,131.0,3
8931977,Fuencarral - El Pardo,Peñagrande,40.47564,-3.72707,Entire home/apt,1092.0,102
8965165,Latina,Puerta del Angel,40.41403,-3.72908,Entire home/apt,165.0,79
8975384,Salamanca,Recoletos,40.42814,-3.68562,Entire home/apt,276.0,271
8984546,Salamanca,Lista,40.43001,-3.6744,Entire home/apt,144.0,0
8999236,Centro,Embajadores,40.40947,-3.70541,Entire home/apt,86.0,125
9017416,Salamanca,Lista,40.43182,-3.67416,Entire home/apt,139.0,1
9030867,Centro,Embajadores,40.407190172584286,-3.7007380265760794,Private room,46.0,6
9084826,Chamartín,Ciudad Jardín,40.44398,-3.67502,Entire home/apt,85.0,0
9127476,Centro,Cortes,40.41197,-3.69708,Entire home/apt,97.0,176
9163023,Centro,Cortes,40.41735,-3.69889,Entire home/apt,165.0,59
9182042,Centro,Sol,40.41517,-3.70713,Entire home/apt,169.0,483
9209376,Centro,Embajadores,40.40831,-3.70718,Entire home/apt,77.0,331
9215075,Usera,Moscardó,40.38994,-3.70964,Entire home/apt,249.0,161
9236168,Salamanca,Goya,40.42364,-3.67495,Private room,47.0,198
9290081,Centro,Embajadores,40.41325,-3.7063,Entire home/apt,275.0,341
9294088,Centro,Cortes,40.41394,-3.70068,Entire home/apt,146.0,209
9310534,Centro,Cortes,40.41692,-3.69881,Entire home/apt,116.0,145
9322148,Centro,Cortes,40.41443,-3.70218,Entire home/apt,146.0,159
9324140,Centro,Cortes,40.41456,-3.70259,Entire home/apt,136.0,347
9365719,Centro,Universidad,40.4276,-3.70431,Private room,44.0,525
9384541,Chamartín,Ciudad Jardín,40.44312,-3.67734,Entire home/apt,171.0,7
9385154,Centro,Sol,40.4161,-3.70611,Entire home/apt,196.0,672
9446656,Centro,Embajadores,40.40918,-3.70552,Entire home/apt,108.0,276
9460773,Centro,Embajadores,40.40589,-3.7019,Entire home/apt,65.0,333
9471684,Centro,Embajadores,40.40781,-3.69331,Entire home/apt,133.0,864
9473474,Centro,Embajadores,40.41242,-3.70591,Private room,44.0,80
9477197,Centro,Palacio,40.41153,-3.70978,Entire home/apt,112.0,339
9489398,Puente de Vallecas,Numancia,40.39921,-3.66147,Private room,33.0,174
9493091,Chamartín,El Viso,40.44821,-3.68291,Entire home/apt,103.0,91
